num_ubers,num_cummters,total_Uber_naive_cost,total_Uber_scheduled_cost,total_Uber_distance,total_Uber_energy,total_Uber_naive_energy_charged,total_Uber_scheduled_energy_charged,total_Uber_naive_time_plugged_in,total_Uber_scheduled_time_plugged_in,total_Commuter_naive_cost,total_Commuter_scheduled_cost,total_Commuter_distance,total_Commuter_energy,total_Commuter_naive_energy_charged,total_Commuter_scheduled_energy_charged,total_Commuter_naive_time_plugged_in,total_Commuter_scheduled_time_plugged_in
9.300000000000000000e+01,9.070000000000000000e+02,2.752066958014577267e+02,3.360504917854670737e+01,4.187849292867846671e+05,2.194726157008120481e+03,1.919881677197832005e+03,2.748444798102892150e+02,1.736088631325305585e+02,9.310000000000000000e+02,4.436062734959597265e+02,3.840454722914082026e+02,1.831318265911012986e+03,4.170512713762044768e+03,2.091186097346403585e+03,2.079326616415641183e+03,2.055544331300286558e+02,6.118000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,1.697628843138859907e+02,3.735104091230059709e+01,4.642698599039610126e+05,2.141801534276599341e+03,1.754027990461465151e+03,3.877735438151336780e+02,1.663291598638317907e+02,8.440000000000000000e+02,3.154669991693483553e+02,3.180806419733968937e+02,1.824976827997558303e+03,4.489045834979962819e+03,2.007390823628108365e+03,2.481655011351852863e+03,1.911589245434051350e+02,1.001900000000000000e+04
1.200000000000000000e+02,8.800000000000000000e+02,2.903354780868107810e+02,5.173290914306722499e+01,5.518120230978399049e+05,2.658629528191329428e+03,2.213276831751572900e+03,4.453526964397548227e+02,2.053294695154299632e+02,2.572000000000000000e+03,5.773158274071508913e+02,3.232342807131721543e+02,2.225271167598094507e+03,4.537420718288114585e+03,2.428223105709699666e+03,2.109197612578414919e+03,2.404418778653211461e+02,8.607000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,3.257344675498376319e+02,3.258422985811404260e+01,4.740112705209722044e+05,2.681907371137852351e+03,2.383577024287425502e+03,2.983303468504274747e+02,2.163895977805440225e+02,9.290000000000000000e+02,4.410621010148234404e+02,2.919725792247352274e+02,1.621687892223512790e+03,4.256873499737507700e+03,2.291215442071191319e+03,1.965658057666317973e+03,2.214001385632140000e+02,7.794000000000000000e+03
9.200000000000000000e+01,9.080000000000000000e+02,2.968103598523214259e+02,2.774313867994971972e+01,4.606338969924776466e+05,2.199392132658093033e+03,1.964883567437813099e+03,2.345085652202793085e+02,1.863036515178922059e+02,8.030000000000000000e+02,4.513881758627451859e+02,2.463468753094109331e+02,1.746956341776248109e+03,3.590107632005521282e+03,2.075614965241669779e+03,1.514492666763852412e+03,1.924817744692629731e+02,5.274000000000000000e+03
1.070000000000000000e+02,8.930000000000000000e+02,2.843478413786185115e+02,2.238984853769384031e+01,4.895780624385964475e+05,2.432793612886114715e+03,2.224221764726242327e+03,2.085718481598722178e+02,2.132366498810369251e+02,4.940000000000000000e+02,4.767045864748007489e+02,3.232668379791306847e+02,1.863468506461655807e+03,4.856088998099473429e+03,2.381646168720162223e+03,2.474442829379310751e+03,2.229742568301089136e+02,9.203000000000000000e+03
9.500000000000000000e+01,9.050000000000000000e+02,3.068803858144472656e+02,7.995202844586987112e+01,4.528822399269952439e+05,2.454856320634349686e+03,1.912792641893625159e+03,5.420636787407231623e+02,1.830076800258821095e+02,1.751000000000000000e+03,3.569451998886030992e+02,3.427545959207464534e+02,2.276735372296777314e+03,4.079666248335317505e+03,1.780892974601104015e+03,2.298773273734212125e+03,1.701143275426585433e+02,6.714000000000000000e+03
1.020000000000000000e+02,8.980000000000000000e+02,2.336203404225729514e+02,2.889276105244352522e+01,4.944350970473501948e+05,2.203956448437119889e+03,1.930867501312820195e+03,2.730889471242999775e+02,1.729100168001517375e+02,8.120000000000000000e+02,4.097952383043952409e+02,3.429413338235648894e+02,2.946576646782055377e+03,4.079394615920402885e+03,2.126383562293407977e+03,1.953011053626992862e+03,1.919356353230344894e+02,6.489000000000000000e+03
8.900000000000000000e+01,9.110000000000000000e+02,2.250533083025709686e+02,6.024398591572624184e+01,4.325138487984142848e+05,2.147518029657981060e+03,1.790962202857332841e+03,3.565558268006487310e+02,1.647005436849468367e+02,7.200000000000000000e+02,3.170027936297473730e+02,3.362145629472914834e+02,3.027493111754602523e+03,3.776069684413420873e+03,1.749790831763612459e+03,2.026278852649807050e+03,1.642324961070599159e+02,5.547000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,2.469389425210074478e+02,5.633647393219490596e+01,5.015665119314965559e+05,2.332661242876770757e+03,1.955471865716753655e+03,3.771893771600174432e+02,1.740034969163842788e+02,9.120000000000000000e+02,5.378352673563217650e+02,4.141369601900532871e+02,1.760949776608937327e+03,4.560162187971161984e+03,2.371944403355115810e+03,2.188217784616044810e+03,2.227539931077519384e+02,9.039000000000000000e+03
1.000000000000000000e+02,9.000000000000000000e+02,2.430217209284208195e+02,4.691368264379644160e+01,4.625161042975834571e+05,2.292853410194617481e+03,1.929893854482416600e+03,3.629595557122020182e+02,1.886116918486106044e+02,1.244000000000000000e+03,4.279265490816338797e+02,3.590850283829481668e+02,2.497491017262815149e+03,4.219987651054482740e+03,2.211461828475532457e+03,2.008525822578950965e+03,2.146333682993025604e+02,5.741000000000000000e+03
9.600000000000000000e+01,9.040000000000000000e+02,1.746607298275456799e+02,4.980785150027125496e+01,4.369695140768962447e+05,2.096132211968611045e+03,1.592532590207960993e+03,5.035996217606506775e+02,1.383544724445994802e+02,2.345000000000000000e+03,2.920008767270934413e+02,2.074802632157240794e+02,1.746176162645148224e+03,3.423909433478015671e+03,1.432832703267460602e+03,1.991076730210554160e+03,1.463454947505067594e+02,9.093000000000000000e+03
1.120000000000000000e+02,8.880000000000000000e+02,2.347673556082167181e+02,7.544268243043480027e+01,4.452299148718278157e+05,2.472263426172780328e+03,1.983334990646134884e+03,4.889284355266455577e+02,1.805080138442736768e+02,1.371000000000000000e+03,5.104621445699961555e+02,4.637176080684531030e+02,1.631625810968563883e+03,4.834651535194819189e+03,2.439153772894607300e+03,2.395497762300212344e+03,2.219905267632300934e+02,8.124000000000000000e+03
1.040000000000000000e+02,8.960000000000000000e+02,2.118899721625186885e+02,7.941840573015549865e+01,4.019001884174763109e+05,2.705196853878312595e+03,2.075090642064759777e+03,6.301062118135528181e+02,1.835290544583302221e+02,2.396000000000000000e+03,4.246538051856417155e+02,2.416411451202756666e+02,1.879212467593612928e+03,3.735801406671141649e+03,2.046087721812167729e+03,1.689713684858973465e+03,1.878743667337948295e+02,8.203000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.742391978751512625e+02,5.520622174278724970e+01,4.347706185339365620e+05,2.371905604430408857e+03,1.879890389939519309e+03,4.920152144908880700e+02,1.787121659195754830e+02,1.786000000000000000e+03,6.920397134401559924e+02,6.015093974094534133e+02,2.524444360976244752e+03,5.649018172486027652e+03,2.862844993554467692e+03,2.786173178931560869e+03,2.669424109049037384e+02,1.044100000000000000e+04
1.090000000000000000e+02,8.910000000000000000e+02,2.549705963241304403e+02,3.744994619525211021e+01,4.967080486292584101e+05,2.438527460003156193e+03,2.075243143528934070e+03,3.632843164742211570e+02,1.914126110247232475e+02,1.674000000000000000e+03,4.135369058496856951e+02,2.756103545796896128e+02,1.685272654337829181e+03,3.689371812153025076e+03,2.021794662023263527e+03,1.667577150129761094e+03,2.012442382082406596e+02,7.758000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,1.956002758795662544e+02,5.248304411704482675e+01,4.589765786157352850e+05,2.026823713102079182e+03,1.581373779249773634e+03,4.454499338523067991e+02,1.505799865960075863e+02,3.095000000000000000e+03,5.008897327157677637e+02,3.612410127515325371e+02,2.306180418991843908e+03,4.802894227122865232e+03,2.524501944582465512e+03,2.278392282540403357e+03,2.296186083944872394e+02,6.734000000000000000e+03
1.000000000000000000e+02,9.000000000000000000e+02,3.291919482578281873e+02,3.212293053840992485e+01,4.229870225862306543e+05,2.610319658722280110e+03,2.182863045599865472e+03,4.274566131224132164e+02,2.107506874742811362e+02,1.976000000000000000e+03,4.241178633693287452e+02,2.347183154856315355e+02,2.215734968176646362e+03,4.207069641960728404e+03,2.138011015627986581e+03,2.069058626332740914e+03,2.098653763938588384e+02,1.150800000000000000e+04
9.200000000000000000e+01,9.080000000000000000e+02,2.490623086854952248e+02,3.239941721118088935e+01,4.617856742132336949e+05,2.146802355745347541e+03,1.895346832886678612e+03,2.514555228586690987e+02,1.748735832678610507e+02,1.304000000000000000e+03,4.814474802556574673e+02,4.097415758842622608e+02,2.961818893922149527e+03,4.484290988157997162e+03,2.290147798304958087e+03,2.194143189853040894e+03,2.282266238564297964e+02,5.505000000000000000e+03
9.000000000000000000e+01,9.100000000000000000e+02,2.072141708144464758e+02,4.596753186032006511e+01,4.585974551697314600e+05,2.102633863978298905e+03,1.706835761197552529e+03,3.957981027807458076e+02,1.658219629605600574e+02,6.590000000000000000e+02,4.454636175518540995e+02,3.246174362292252340e+02,2.563374925828815321e+03,4.268686524953013759e+03,2.324746564806626793e+03,1.943939960146388103e+03,2.143996475274208251e+02,4.072000000000000000e+03
9.900000000000000000e+01,9.010000000000000000e+02,1.579900009585117857e+02,8.464609243935197469e+01,4.821397455183940474e+05,2.204558008413656353e+03,1.638141934495869464e+03,5.664160739177868891e+02,1.553166438405195606e+02,2.261000000000000000e+03,5.256450060800057145e+02,3.751995152007876300e+02,2.091269170159078385e+03,4.849698865554165423e+03,2.531938952135029012e+03,2.317759913419135955e+03,2.471096266540278350e+02,7.504000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.518812704937734850e+02,3.783749184939362209e+01,5.105771559404216823e+05,2.338881050569106264e+03,1.967362016334601094e+03,3.715190342345046020e+02,1.829809828623517092e+02,8.870000000000000000e+02,4.677266800351684992e+02,2.370442080168102166e+02,2.716763634520632877e+03,4.418027722980269573e+03,2.368320115798867391e+03,2.049707607181401272e+03,2.182800193218695313e+02,1.075200000000000000e+04
1.030000000000000000e+02,8.970000000000000000e+02,2.732621709032080162e+02,4.894325947462539261e+01,5.359743723404071061e+05,2.426836499841569548e+03,2.043170423930532024e+03,3.836660759110373533e+02,1.894914017002565174e+02,1.552000000000000000e+03,4.537973377848947507e+02,3.212529564334433871e+02,3.106333706997792433e+03,4.143460779129374714e+03,2.204655354690009972e+03,1.938805424439364060e+03,2.014564435570687522e+02,8.593000000000000000e+03
9.500000000000000000e+01,9.050000000000000000e+02,2.070381130537612364e+02,3.551240086266148666e+01,4.010934941078634583e+05,2.068323395256645199e+03,1.719473789123443339e+03,3.488496061332021441e+02,1.604044450889334996e+02,2.443000000000000000e+03,3.335829132086827258e+02,2.901833673023165829e+02,2.328816662766614172e+03,3.541970784881101281e+03,1.650137201833023937e+03,1.891833583048077116e+03,1.525974549205573680e+02,8.882000000000000000e+03
1.000000000000000000e+02,9.000000000000000000e+02,2.769807870081015153e+02,5.896186830015349045e+01,6.063835457685658475e+05,2.597988880077665726e+03,2.162696478803528407e+03,4.352924012741378306e+02,1.929671148882417526e+02,1.899000000000000000e+03,4.277795200916925751e+02,4.478016553113648683e+02,2.325874517544427363e+03,4.340641264945014882e+03,1.986115809694282234e+03,2.354525455250733103e+03,1.888498370466601557e+02,9.647000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,1.821806793110593503e+02,2.755198153169433084e+01,4.128887363966615521e+05,2.096591736118863992e+03,1.800099109083326312e+03,2.964926270355373390e+02,1.669116014096786671e+02,1.072000000000000000e+03,4.315291426885071360e+02,3.334614007232542008e+02,2.480628288199219242e+03,4.708352328963705986e+03,2.497445380671229941e+03,2.210906948292476500e+03,2.390672052389008684e+02,8.620000000000000000e+03
1.110000000000000000e+02,8.890000000000000000e+02,2.441146328181424963e+02,8.504546574199304132e+01,5.266916741597503424e+05,2.782582750640543054e+03,2.221531797380419448e+03,5.610509532601238334e+02,2.011045054581807108e+02,2.236000000000000000e+03,2.681437341743936145e+02,2.991629552402881700e+02,1.108377391660323838e+03,3.287675452946789392e+03,1.212670507339002370e+03,2.075004945607787249e+03,1.169124717498541060e+02,9.133000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,2.629338072563302262e+02,1.406509459672558471e+01,4.599822096446331125e+05,2.227017247413486075e+03,2.079737692494864405e+03,1.472795549186211872e+02,1.946558120150050115e+02,1.240000000000000000e+02,4.586907774966103375e+02,5.141042839887625178e+02,2.154177625164611527e+03,4.518145549278016915e+03,2.087138995469926158e+03,2.431006553808094395e+03,2.094365001248843328e+02,5.658000000000000000e+03
1.010000000000000000e+02,8.990000000000000000e+02,2.261290993580641100e+02,4.214274838762479192e+01,4.771486132118134410e+05,2.129756101232893798e+03,1.704871940311723847e+03,4.248841609211711443e+02,1.672541357043342600e+02,2.183000000000000000e+03,5.937237776696158562e+02,2.933522314083995752e+02,3.056533424791099151e+03,4.536644593636818172e+03,2.589956419404941244e+03,1.946688174231873973e+03,2.565398303401068461e+02,9.348000000000000000e+03
1.050000000000000000e+02,8.950000000000000000e+02,2.350662773256983940e+02,3.000507416052245091e+01,4.466933617806743714e+05,2.492792198320519674e+03,2.073386331930849337e+03,4.194058663896713028e+02,1.826066490198671488e+02,2.943000000000000000e+03,3.921453257013466782e+02,2.316030489119480649e+02,1.879081631158985829e+03,3.847019109709915938e+03,2.067256569821330231e+03,1.779762539888588435e+03,1.899187818242585024e+02,1.063600000000000000e+04
