num_ubers,num_cummters,total_Uber_naive_cost,total_Uber_scheduled_cost,total_Uber_distance,total_Uber_energy,total_Uber_naive_energy_charged,total_Uber_scheduled_energy_charged,total_Uber_naive_time_plugged_in,total_Uber_scheduled_time_plugged_in,total_Commuter_naive_cost,total_Commuter_scheduled_cost,total_Commuter_distance,total_Commuter_energy,total_Commuter_naive_energy_charged,total_Commuter_scheduled_energy_charged,total_Commuter_naive_time_plugged_in,total_Commuter_scheduled_time_plugged_in
1.090000000000000000e+02,8.910000000000000000e+02,3.229006989451919480e+02,5.712452188774445005e+01,5.284427239119870355e+05,2.728261672516854105e+03,2.225972880632552915e+03,5.022887918843005650e+02,2.072439593303525385e+02,1.663000000000000000e+03,5.563841147973926127e+02,3.670749742896391581e+02,2.307069789445231891e+03,4.304969049347901091e+03,2.319954457450407972e+03,1.985014591897491755e+03,2.139973568278580558e+02,7.934000000000000000e+03
1.210000000000000000e+02,8.790000000000000000e+02,3.171738264145630524e+02,5.168237207118582432e+01,4.889693759469420766e+05,2.775631697574671762e+03,2.260694512912441041e+03,5.149371846622310613e+02,2.089593659520323570e+02,1.968000000000000000e+03,4.514749591888661371e+02,2.552676879046551335e+02,1.459019273665567198e+03,3.621106070119385549e+03,2.043750670881075848e+03,1.577355399238309928e+03,1.956451162802354133e+02,4.894000000000000000e+03
8.800000000000000000e+01,9.120000000000000000e+02,1.801938414979451579e+02,7.154479036128689984e+01,5.522434720183227910e+05,2.147052983929139828e+03,1.686982417821411218e+03,4.600705661077286095e+02,1.491393003788973886e+02,6.600000000000000000e+02,4.015899725582514748e+02,4.049199386277446138e+02,3.484874675870816645e+03,4.140126174884252578e+03,2.001889505994717410e+03,2.138236668889535395e+03,1.863768395971131611e+02,5.422000000000000000e+03
1.050000000000000000e+02,8.950000000000000000e+02,2.422728380394972021e+02,5.249663296718748029e+01,4.347223999107414274e+05,2.491918512050574464e+03,1.979498415113950159e+03,5.124200969366236222e+02,1.829036219015799531e+02,2.468000000000000000e+03,4.698803305526729446e+02,2.899325866478558851e+02,1.637552647560170726e+03,4.781569812003172956e+03,2.511363562093228666e+03,2.270206249909945655e+03,2.395290462494265853e+02,9.845000000000000000e+03
1.020000000000000000e+02,8.980000000000000000e+02,2.936720525130249939e+02,4.887859248359813336e+00,4.918287113775191247e+05,2.328691651615321007e+03,2.141953739977921032e+03,1.867379116374008277e+02,2.052149343704475370e+02,7.510000000000000000e+02,3.486658716285975856e+02,3.608127457246523022e+02,1.802986109097983444e+03,3.772152044558825764e+03,1.721875101040654499e+03,2.050276943518171265e+03,1.650730777801691147e+02,7.537000000000000000e+03
1.130000000000000000e+02,8.870000000000000000e+02,2.354968699401887591e+02,1.009854458660963985e+02,4.649048272188000847e+05,2.812065329381036463e+03,2.066921384864931952e+03,7.451439445161031472e+02,1.954305856981142711e+02,4.064000000000000000e+03,3.397873294742254302e+02,3.588542447192775739e+02,1.883056169728745317e+03,4.038544494801114979e+03,1.740835298156604040e+03,2.297709196644511394e+03,1.656679684787997360e+02,1.061900000000000000e+04
9.400000000000000000e+01,9.060000000000000000e+02,1.695222522008925523e+02,6.605876046352940989e+01,4.264300132329516346e+05,2.179323611004624581e+03,1.643206318285782118e+03,5.361172927188426911e+02,1.560298498852122009e+02,3.755000000000000000e+03,3.512637263563165675e+02,2.692013207519154889e+02,1.476457579091246771e+03,3.468003088813642535e+03,1.775939520264883640e+03,1.692063568548758440e+03,1.733353361452706736e+02,7.837000000000000000e+03
9.100000000000000000e+01,9.090000000000000000e+02,2.164948120559947995e+02,6.322046302037710319e+01,3.961642137341900961e+05,2.172547286123031881e+03,1.660019321451491123e+03,5.125279646715401896e+02,1.537465106087248614e+02,1.173000000000000000e+03,3.093129146131436755e+02,4.186316774990747831e+02,2.033219051646358366e+03,4.196397181607106177e+03,1.696596706004909493e+03,2.499800475602195093e+03,1.577396970123188282e+02,8.175000000000000000e+03
8.500000000000000000e+01,9.150000000000000000e+02,2.168969018965332225e+02,3.073021908035991601e+01,4.441359710066510015e+05,1.903295604283093326e+03,1.618674144775251307e+03,2.846214595078415073e+02,1.472780078725901092e+02,5.920000000000000000e+02,4.100696332880941668e+02,4.170628268144676554e+02,1.803507065360278148e+03,4.186780224483188249e+03,2.138725451470006647e+03,2.048054773013180693e+03,2.107365987217964687e+02,6.450000000000000000e+03
1.070000000000000000e+02,8.930000000000000000e+02,2.180843447941149407e+02,4.130579039784430506e+01,4.218305933305409853e+05,2.347116043375154277e+03,1.925697761270240790e+03,4.214182821049136578e+02,1.819515021111609769e+02,1.026000000000000000e+03,3.096819603782825538e+02,3.464016280025196579e+02,1.631478609861350378e+03,3.786226478624473202e+03,1.622287267382206664e+03,2.163939211242265173e+03,1.528812462150800116e+02,7.433000000000000000e+03
1.130000000000000000e+02,8.870000000000000000e+02,2.917466668335908366e+02,1.481077572635433981e+01,4.881182716146825696e+05,2.403050602317102857e+03,2.174547837590783274e+03,2.285027647263195547e+02,2.039543497035062956e+02,1.401000000000000000e+03,4.129482236157702459e+02,4.493584554721508084e+02,2.154014374429078543e+03,4.352155809650661467e+03,1.923855027231101076e+03,2.428300782419558800e+03,1.903790432162379602e+02,7.348000000000000000e+03
1.100000000000000000e+02,8.900000000000000000e+02,2.576923270465614451e+02,6.220713106863649955e+01,4.760089377551017678e+05,2.654005551648172514e+03,2.206953680695809908e+03,4.470518709523629468e+02,2.026406454258451504e+02,2.547000000000000000e+03,4.077638611713568366e+02,2.520056345207137269e+02,1.672803765208709819e+03,3.618702926975967785e+03,2.028597988153777578e+03,1.590104938822189297e+03,1.948399059579512311e+02,8.086000000000000000e+03
1.100000000000000000e+02,8.900000000000000000e+02,2.518866881485339775e+02,5.413803231401371363e+01,4.947459668096152600e+05,2.737656538906018795e+03,2.308255929558340540e+03,4.294006093476791079e+02,2.123416943136466273e+02,1.866000000000000000e+03,3.919176961122281000e+02,2.803235685985649752e+02,2.346977618017228451e+03,4.390742423735205193e+03,2.117299717252537448e+03,2.273442706482665926e+03,1.981875506149062005e+02,1.028800000000000000e+04
1.120000000000000000e+02,8.880000000000000000e+02,3.038828619131542155e+02,4.441307254599716003e+01,4.966913471606852836e+05,2.590272412649791931e+03,2.193730998906357399e+03,3.965414137434338500e+02,1.973220474457492912e+02,8.270000000000000000e+02,3.616141511608537371e+02,3.913117449649511741e+02,2.023823289055277428e+03,3.891371071964802013e+03,1.807638281190495263e+03,2.083732790774306523e+03,1.716024899340354182e+02,6.613000000000000000e+03
1.020000000000000000e+02,8.980000000000000000e+02,3.360820423367662215e+02,3.871118848243779098e+01,4.540621079069169937e+05,2.617922037925426594e+03,2.297446675472080187e+03,3.204753624533458947e+02,2.064085659301431406e+02,1.549000000000000000e+03,4.057085576357129071e+02,3.239755287103998853e+02,1.111970393840125325e+03,3.964288953546744779e+03,2.099665120980699157e+03,1.864623832566045166e+03,1.960721081628695686e+02,5.824000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,3.504833360007099259e+02,2.604326716511485529e+01,4.646568802447277703e+05,2.635575388370548353e+03,2.346785316916116244e+03,2.887900714544310858e+02,2.208432960344426590e+02,7.940000000000000000e+02,4.830749023969046902e+02,4.219246655741577570e+02,1.937798148712264037e+03,4.548879299162486859e+03,2.294593468277596003e+03,2.254285830884889492e+03,2.031913362813992308e+02,6.767000000000000000e+03
9.900000000000000000e+01,9.010000000000000000e+02,2.448190680014546103e+02,6.087487778939471639e+01,4.754772345954424236e+05,2.243938151623416161e+03,1.782519425754953090e+03,4.614187258684629569e+02,1.693327148242216253e+02,1.928000000000000000e+03,4.288061450888199033e+02,4.542268832137172581e+02,1.874071974466942947e+03,4.366781090164831767e+03,2.082020240893238224e+03,2.284760849271593088e+03,2.004059621108095541e+02,5.454000000000000000e+03
9.400000000000000000e+01,9.060000000000000000e+02,2.041343667656841774e+02,4.726596463634142253e+01,4.900209329944006749e+05,2.230740165324830286e+03,1.697774739608071741e+03,5.329654257167587730e+02,1.504010187234893010e+02,2.395000000000000000e+03,4.343072088780746753e+02,2.826232473119738984e+02,1.781343275288317272e+03,4.081035081442395949e+03,2.276099747312734507e+03,1.804935334129661669e+03,2.210001220847668719e+02,7.331000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.113481183571858537e+02,4.568070073320899382e+01,4.245550013281079591e+05,2.156928201713467388e+03,1.894726465358585529e+03,2.622017363548818594e+02,1.710507178505021102e+02,6.730000000000000000e+02,3.607624188686806406e+02,2.786501445651114750e+02,1.919137711206519498e+03,3.539655862947896367e+03,1.947131180060709085e+03,1.592524682887185008e+03,1.910255647359370812e+02,5.506000000000000000e+03
1.050000000000000000e+02,8.950000000000000000e+02,1.988740811345549560e+02,2.846239874635872980e+01,4.952852291942177690e+05,2.314792330266710906e+03,1.883028329210168749e+03,4.317640010565423268e+02,1.776719029278048936e+02,2.738000000000000000e+03,4.115218601963874789e+02,3.074109508197113882e+02,2.458593503134044113e+03,4.315965205075178346e+03,2.025473532893816355e+03,2.290491672181363356e+03,1.964286018389609296e+02,9.906000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,1.843563675087845297e+02,1.043689914753093149e+02,4.657718663859639200e+05,2.228054681084797267e+03,1.669377684235062134e+03,5.586769968497358150e+02,1.471271704807022900e+02,9.850000000000000000e+02,4.890207132239719385e+02,6.122611707997029953e+02,1.917836404292276029e+03,4.832363751948569188e+03,1.962965397696097853e+03,2.869398354252471108e+03,1.903361260274377003e+02,9.261000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,2.102355235820954249e+02,4.114502174029759374e+01,4.565054789350692299e+05,2.045530239120732404e+03,1.708627719860673096e+03,3.369025192600593641e+02,1.535974979776796090e+02,6.130000000000000000e+02,4.348608176913850230e+02,2.183404940079893208e+02,1.773244297181794082e+03,3.683093363663808304e+03,2.123787001851408149e+03,1.559306361812399700e+03,1.981915369307228616e+02,6.733000000000000000e+03
9.700000000000000000e+01,9.030000000000000000e+02,2.432629878255084179e+02,4.726188392263370730e+01,4.488370812107016100e+05,2.500202441866421395e+03,2.071477150583757975e+03,4.287252912826638180e+02,1.953401723757583568e+02,1.633000000000000000e+03,4.168340779191619276e+02,3.000938779994438619e+02,1.551003731891883263e+03,4.043964287181378495e+03,2.044269656348520584e+03,1.999694630832857001e+03,1.983409685923896006e+02,9.084000000000000000e+03
1.020000000000000000e+02,8.980000000000000000e+02,2.382587463760843036e+02,4.783499901046231884e+01,5.442487362493918044e+05,2.452052004845370448e+03,1.993001791042372133e+03,4.590502138029982007e+02,1.863109696105109094e+02,7.750000000000000000e+02,5.083299580610255362e+02,2.721562874535281935e+02,2.212465191860826053e+03,3.934948080465283056e+03,2.221718967007841911e+03,1.713229113457441372e+03,2.173825277676899077e+02,6.348000000000000000e+03
8.100000000000000000e+01,9.190000000000000000e+02,2.281685078655869177e+02,2.530244659606059798e+01,4.145478015799910645e+05,1.781066982900510993e+03,1.546117661033384366e+03,2.349493218671264287e+02,1.561131299158892887e+02,1.089000000000000000e+03,5.273273902275308274e+02,4.321805133280350901e+02,1.833633509585110005e+03,4.602234293501109278e+03,2.319671324585189268e+03,2.282562968915921374e+03,2.244374400410974886e+02,4.434000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.669771444762401984e+02,2.017638307129053743e+01,4.639420062761273002e+05,2.176984073051768064e+03,1.972664936365543781e+03,2.043191366862237430e+02,1.787740418445180524e+02,3.750000000000000000e+02,3.470398550508762696e+02,3.194345096295779172e+02,1.711052778695071311e+03,3.538588165842172202e+03,1.746379942147729253e+03,1.792208223694442268e+03,1.735741106487968466e+02,5.791000000000000000e+03
1.040000000000000000e+02,8.960000000000000000e+02,2.558924364927885335e+02,8.682104886524861342e+01,4.347706736724130460e+05,2.536014618933635120e+03,1.906287208265700428e+03,6.297274106679341230e+02,1.751410106220306488e+02,2.907000000000000000e+03,4.608966945279437368e+02,3.634225150903177450e+02,2.574997206367064791e+03,4.595088105984452341e+03,2.327749864493976474e+03,2.267338241490476321e+03,2.067946598655424850e+02,8.051000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,1.964163943906619636e+02,8.729401587298694665e+01,4.899218741820832947e+05,2.336701237786665388e+03,1.897745088155437770e+03,4.389561496312269924e+02,1.753440121618106389e+02,8.880000000000000000e+02,3.585820128547582613e+02,3.823959128900214068e+02,1.671527198337148548e+03,3.927905993632749414e+03,1.778325287264546432e+03,2.149580706368203209e+03,1.763214142252022327e+02,7.175000000000000000e+03
8.400000000000000000e+01,9.160000000000000000e+02,2.072448895268163085e+02,3.205309495007809062e+01,4.933499694215414347e+05,1.894809708921655783e+03,1.668865374250356808e+03,2.259443346712986624e+02,1.560717278016442151e+02,1.218000000000000000e+03,4.986629782105525237e+02,3.416390313683239697e+02,2.238366907240208093e+03,4.361914712005515867e+03,2.173570832355439052e+03,2.188343879650077724e+03,2.128208649165935640e+02,8.421000000000000000e+03
9.300000000000000000e+01,9.070000000000000000e+02,2.093267219404521029e+02,8.661842362399913497e+01,4.072413250113735558e+05,2.327966099500861219e+03,1.790426522085178021e+03,5.375395774156836524e+02,1.690246845979294505e+02,2.888000000000000000e+03,4.833629127937832664e+02,3.899725001154051256e+02,1.892261360967975634e+03,4.563286131771125838e+03,2.360154804241938109e+03,2.203131327529187274e+03,2.197329340735569758e+02,9.913000000000000000e+03
1.120000000000000000e+02,8.880000000000000000e+02,3.341590656325498685e+02,4.643253833431882072e+01,5.230132517380898935e+05,2.779466576755459300e+03,2.345908216666321096e+03,4.335583600891378069e+02,2.077172199022311361e+02,1.197000000000000000e+03,5.423436248141744045e+02,2.915257118958215869e+02,2.770617161525053689e+03,4.163915437124604978e+03,2.212795298127529804e+03,1.951120138997073127e+03,2.171175002910168530e+02,8.986000000000000000e+03
1.040000000000000000e+02,8.960000000000000000e+02,3.023459448352592176e+02,5.246614748228283531e+01,4.485682865626828861e+05,2.604894492329516197e+03,2.109777976467603821e+03,4.951165158619112390e+02,1.988040182717527955e+02,2.567000000000000000e+03,4.330477117916134375e+02,3.585106901623432805e+02,1.990128548790955392e+03,4.169033599677707571e+03,2.113415446177922149e+03,2.055618153499785876e+03,1.956009055218861761e+02,6.906000000000000000e+03
1.020000000000000000e+02,8.980000000000000000e+02,3.134110042704703574e+02,6.127787334142001896e+01,5.017834645756060490e+05,2.502728267155132016e+03,2.013065506066771150e+03,4.896627610883607531e+02,1.833503899423808434e+02,1.201000000000000000e+03,4.480499638317990616e+02,3.773729805441568601e+02,1.873738157259909713e+03,3.759647378328204013e+03,1.824783665140830635e+03,1.934863713187373833e+03,1.822069113249546888e+02,5.124000000000000000e+03
8.100000000000000000e+01,9.190000000000000000e+02,2.197875781518217195e+02,2.449019762803439804e+01,4.307751684159368742e+05,1.966998798916531996e+03,1.747152254038389174e+03,2.198465448781420264e+02,1.513284723932565043e+02,1.720000000000000000e+02,5.221508056454180178e+02,3.301013044901230842e+02,1.793791664172552601e+03,4.808356063016783992e+03,2.498374742526307273e+03,2.309981320490474445e+03,2.271265539806360607e+02,1.061800000000000000e+04
1.040000000000000000e+02,8.960000000000000000e+02,2.473615981314300143e+02,3.741776101058016479e+01,4.641000842579178279e+05,2.518860607487386005e+03,2.108115607941410417e+03,4.107449995459753040e+02,1.854612481051283908e+02,2.267000000000000000e+03,4.746092794775895527e+02,1.348309450177954147e+02,2.014126922842339354e+03,4.363158849000787995e+03,2.397524481331345669e+03,1.965634367669440053e+03,2.345275422398274827e+02,1.211300000000000000e+04
1.050000000000000000e+02,8.950000000000000000e+02,2.700524545636233711e+02,5.878257002754548921e+01,4.758702010915864957e+05,2.397130133456324529e+03,1.939705520872015768e+03,4.574246125843091022e+02,1.822016584116693139e+02,1.017000000000000000e+03,4.946924673387997586e+02,4.043878673899403111e+02,1.252509082067597546e+03,4.386414401270411872e+03,2.203810181113256931e+03,2.182604220157154941e+03,2.120170618069214186e+02,8.386000000000000000e+03
8.200000000000000000e+01,9.180000000000000000e+02,2.166226965875814869e+02,5.743167135924975497e+01,4.973255084471232258e+05,1.924082821930581986e+03,1.545290277791036488e+03,3.787925441395457256e+02,1.399518482910980595e+02,1.271000000000000000e+03,3.989946765578233112e+02,4.064758735368963016e+02,3.115128765432703858e+03,3.610578111612546309e+03,1.668133036085308277e+03,1.942445075527238032e+03,1.561117945989432201e+02,4.561000000000000000e+03
9.500000000000000000e+01,9.050000000000000000e+02,2.367395938575313323e+02,6.588964071676355161e+01,4.427146850263448432e+05,2.194613568124001631e+03,1.770105701328925534e+03,4.245078667950745057e+02,1.706052352150983609e+02,1.350000000000000000e+03,4.033737270074313415e+02,3.433920726631674825e+02,1.700151384891403950e+03,4.155528626505169996e+03,2.078487460485581778e+03,2.077041166019589582e+03,1.990009732179768207e+02,7.733000000000000000e+03
1.000000000000000000e+02,9.000000000000000000e+02,1.815794708559008370e+02,9.857170036501395316e+01,4.828708851439580321e+05,2.460536924157805515e+03,1.781520569303734419e+03,6.790163548540709826e+02,1.604155639433873830e+02,1.905000000000000000e+03,4.050994555883584098e+02,3.519245406262239158e+02,2.463866379368128037e+03,4.206550304478976614e+03,2.065342290271953971e+03,2.141208014207022188e+03,1.945485168342823954e+02,9.989000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.295960212843675947e+02,6.432528091468752507e+01,4.783859465453966404e+05,2.476801813944626701e+03,1.958203831335449649e+03,5.185979826091773930e+02,1.948425141097402502e+02,3.212000000000000000e+03,3.760779485654655900e+02,2.906896340595061474e+02,2.899409238595529587e+03,4.486622548429540075e+03,2.066996323208611557e+03,2.419626225220928063e+03,1.968330654691566224e+02,1.198600000000000000e+04
9.500000000000000000e+01,9.050000000000000000e+02,2.544819016747153739e+02,6.313694339647208409e+01,4.733697863148972974e+05,2.185830048038058976e+03,1.803346639541567129e+03,3.824834084964919612e+02,1.640742093814545797e+02,2.215000000000000000e+03,3.608589299926097738e+02,3.248373135566003498e+02,2.423096819774708820e+03,3.961474402109245602e+03,1.850694860579593524e+03,2.110779541529653216e+03,1.643793346444376766e+02,6.949000000000000000e+03
7.700000000000000000e+01,9.230000000000000000e+02,2.106176094769211318e+02,4.885951837009170617e+01,4.000362624408274423e+05,1.885299370396927543e+03,1.486025104893418757e+03,3.992742655035082180e+02,1.362280089132275123e+02,7.090000000000000000e+02,5.403958207548676000e+02,4.811852230399274504e+02,2.747787823649053735e+03,5.035757317939422137e+03,2.456794130050914191e+03,2.578963187888508401e+03,2.350662956698877792e+02,6.386000000000000000e+03
9.100000000000000000e+01,9.090000000000000000e+02,2.510559686547559863e+02,4.579128945291395070e+01,4.700764248809329583e+05,1.947712853406909062e+03,1.632471320911671910e+03,3.152415324952369247e+02,1.621774980507740622e+02,5.790000000000000000e+02,4.971914312437842796e+02,3.382883490179282262e+02,1.948365003029125546e+03,4.077652737802535739e+03,2.194608418578251531e+03,1.883044319224283981e+03,1.902128953928439614e+02,8.326000000000000000e+03
9.100000000000000000e+01,9.090000000000000000e+02,2.338941834041569621e+02,3.833385071123892374e+01,4.868815990959145129e+05,2.307176312283107563e+03,2.013882266767264809e+03,2.932940455158429813e+02,1.870410683333575719e+02,6.170000000000000000e+02,3.611204604617361724e+02,3.201556135079786714e+02,1.992302434671941000e+03,3.780244635679498060e+03,1.725138427169559009e+03,2.055106208509937915e+03,1.643463932900333475e+02,5.909000000000000000e+03
1.230000000000000000e+02,8.770000000000000000e+02,2.576236030136633985e+02,5.109592973991367160e+01,4.853841585746947676e+05,2.642677047561614927e+03,2.300311099408340851e+03,3.423659481532741324e+02,2.161801467870784279e+02,1.806000000000000000e+03,4.226804277611088878e+02,2.738351148748981814e+02,1.783747020968143261e+03,3.884491775424176012e+03,2.076839509744435418e+03,1.807652265679738548e+03,1.959087604614989004e+02,8.534000000000000000e+03
1.070000000000000000e+02,8.930000000000000000e+02,3.728638865553645587e+02,4.047448449643245283e+01,4.978390703275747946e+05,2.494168908923707022e+03,2.087446865465547035e+03,4.067220434581594191e+02,1.918491697261646607e+02,7.800000000000000000e+02,4.623591579285837838e+02,4.750655248284699610e+02,2.204926307217724570e+03,4.488811039679764690e+03,2.139072113736123356e+03,2.349738925943639515e+03,1.967011013186257742e+02,5.278000000000000000e+03
1.140000000000000000e+02,8.860000000000000000e+02,3.065910814534071847e+02,2.962094555408430097e+01,5.109920548414303339e+05,2.540564859143193189e+03,2.188651071050133396e+03,3.519137880930609299e+02,2.085748585037531484e+02,2.105000000000000000e+03,2.795279379782939486e+02,3.119179669695914185e+02,1.531820437519534153e+03,3.635513622684439724e+03,1.503942231717148388e+03,2.131571390967292245e+03,1.429916088498850684e+02,9.977000000000000000e+03
1.010000000000000000e+02,8.990000000000000000e+02,2.817716008836553669e+02,3.212700366511114680e+01,4.846207983112737420e+05,2.278012503724252838e+03,1.987490917833977619e+03,2.905215858902741957e+02,1.855739509752433491e+02,1.396000000000000000e+03,5.573573257740412146e+02,3.412908488753819825e+02,3.128099353697119568e+03,4.128109908511831236e+03,2.323285156241754066e+03,1.804824752270078761e+03,2.298868732811731945e+02,6.654000000000000000e+03
1.210000000000000000e+02,8.790000000000000000e+02,2.698782042078809695e+02,5.784073155216333362e+01,4.452570198295278824e+05,2.863534376760340820e+03,2.220609998626385277e+03,6.429243781339546331e+02,2.056718729352809873e+02,3.337000000000000000e+03,4.902517345490441585e+02,2.892098317883228447e+02,1.893724503802220170e+03,4.513666989490800006e+03,2.381833065281628933e+03,2.131833924209172437e+03,2.336770122644888090e+02,1.002200000000000000e+04
9.500000000000000000e+01,9.050000000000000000e+02,2.804864885056878165e+02,5.305186031633186872e+01,4.585489383166260086e+05,2.245450275329964825e+03,1.901559078514031171e+03,3.438911968159341086e+02,1.877328609266347144e+02,3.900000000000000000e+02,4.842950002895550483e+02,4.832729690863881729e+02,2.543499744880604794e+03,4.953352158740270170e+03,2.376391632168651086e+03,2.576960526571620449e+03,2.224788342851307732e+02,8.168000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,2.061919258006494147e+02,4.478215549793652883e+01,4.718047093964380911e+05,2.323998636932193222e+03,1.871469521885542463e+03,4.525291150466500198e+02,1.670595376905515081e+02,1.370000000000000000e+03,3.313605665276909917e+02,3.429266116193815606e+02,1.647500775767143750e+03,4.175379268768320799e+03,1.905394003069091696e+03,2.269985265699229330e+03,1.809899209490082796e+02,8.764000000000000000e+03
9.500000000000000000e+01,9.050000000000000000e+02,2.810316841010242115e+02,4.645148592231927864e+01,3.822416059284914518e+05,2.235735468761787160e+03,1.838618893217197638e+03,3.971165755445895797e+02,1.764176727592864324e+02,1.261000000000000000e+03,4.545849221323903748e+02,2.512147627392817526e+02,1.966079899173708554e+03,4.046030115063644644e+03,2.267569441357024971e+03,1.778460673706619218e+03,2.084778474183434582e+02,7.259000000000000000e+03
1.080000000000000000e+02,8.920000000000000000e+02,2.865877055860446490e+02,8.307205244682633349e+01,4.918812836614990956e+05,2.462045308828878660e+03,1.896934333792089092e+03,5.651109750367893412e+02,1.781338715359100036e+02,1.744000000000000000e+03,4.804076496210353753e+02,3.585023268515188306e+02,2.423713105948321299e+03,3.996617654499923447e+03,2.252865033322196268e+03,1.743752621177727406e+03,2.205514761872815370e+02,3.514000000000000000e+03
1.200000000000000000e+02,8.800000000000000000e+02,3.464084102893198178e+02,4.752779598406349493e+01,5.080426308282365790e+05,3.036506161142991914e+03,2.638174142984778882e+03,3.983320181582143391e+02,2.396948014190406298e+02,8.650000000000000000e+02,3.497961398887400151e+02,3.224776908746296726e+02,1.936780385879958885e+03,4.171165199925638262e+03,1.913882042719162655e+03,2.257283157206476972e+03,1.767701526186969261e+02,1.160600000000000000e+04
9.900000000000000000e+01,9.010000000000000000e+02,2.257373460477332117e+02,4.581341926971019518e+01,5.257553091366416775e+05,2.304271875564744278e+03,1.932304527009513549e+03,3.719673485552294210e+02,1.833570164602813861e+02,7.960000000000000000e+02,4.002400279948924435e+02,3.292991313413235162e+02,1.839259647743574533e+03,4.233411186916899169e+03,2.131766339624460215e+03,2.101644847292438044e+03,1.970314809750507550e+02,9.498000000000000000e+03
1.030000000000000000e+02,8.970000000000000000e+02,2.522708884718941817e+02,5.183972772180810296e+01,4.819471374001500080e+05,2.343578607767244193e+03,1.914967737937452966e+03,4.286108698297920796e+02,1.770536015435875470e+02,7.820000000000000000e+02,4.563448630611277963e+02,2.983648949613473178e+02,2.849168353985147860e+03,4.296225867612151887e+03,2.177590690262621138e+03,2.118635177349531205e+03,2.057711024289622230e+02,8.787000000000000000e+03
9.800000000000000000e+01,9.020000000000000000e+02,2.837262339666844468e+02,5.937466103021682073e+01,4.434606241843994940e+05,2.343795375806741049e+03,1.855990339645735503e+03,4.878050361610058872e+02,1.729103340961079027e+02,1.788000000000000000e+03,4.315213912707071700e+02,3.846767211593814295e+02,1.957231410018482848e+03,4.370769427002936027e+03,2.208365470960614857e+03,2.162403956042320260e+03,2.010091940999078588e+02,8.157000000000000000e+03
9.100000000000000000e+01,9.090000000000000000e+02,2.160229816325465606e+02,2.408899172011148337e+01,4.537583545509929536e+05,2.038359423112218792e+03,1.735266887129254883e+03,3.030925359829644208e+02,1.602152915217156135e+02,1.670000000000000000e+03,3.797006052628213979e+02,4.426718614993902747e+02,2.148383739454079205e+03,4.332664772590359462e+03,1.852241159163409975e+03,2.480423613426948577e+03,1.691276066225573800e+02,7.349000000000000000e+03
9.100000000000000000e+01,9.090000000000000000e+02,2.223139374292690036e+02,5.932514216303390242e+01,5.173540269810287864e+05,2.256507502290395678e+03,1.884301516050927830e+03,3.722059862394669381e+02,1.724869047368949850e+02,7.460000000000000000e+02,5.006970575087783004e+02,3.352635378750588870e+02,2.867291133814082059e+03,5.037098190642301233e+03,2.632722232323002117e+03,2.404375958319297752e+03,2.442089656407267739e+02,9.286000000000000000e+03
1.050000000000000000e+02,8.950000000000000000e+02,2.444654444110446150e+02,2.501605615023191831e+01,3.984885703521757969e+05,2.369037012998944192e+03,2.032883372139916673e+03,3.361536408590264386e+02,1.908454219785726025e+02,2.236000000000000000e+03,3.472613543368624391e+02,2.807725628873790811e+02,1.818581125656263794e+03,3.603261425291437718e+03,1.788924770973481827e+03,1.814336654317956345e+03,1.600234194708472728e+02,8.876000000000000000e+03
8.800000000000000000e+01,9.120000000000000000e+02,2.611460207648528922e+02,9.296444878713832338e+01,4.429928339506487828e+05,2.434356056006631206e+03,1.901178786591320204e+03,5.331772694153112297e+02,1.727505255417601973e+02,7.840000000000000000e+02,4.896067936885356175e+02,2.996244986394253829e+02,1.942089722056530036e+03,4.225022700165111928e+03,2.308876052610252373e+03,1.916146647554859328e+03,2.062469013113061180e+02,6.914000000000000000e+03
1.060000000000000000e+02,8.940000000000000000e+02,3.050614908460297556e+02,6.146677843676290109e+01,4.841136301697791205e+05,2.665969527191050474e+03,2.141054514430310974e+03,5.249150127607402965e+02,1.978089746541836007e+02,2.126000000000000000e+03,4.732500214174463053e+02,3.398099118520620436e+02,1.712435507680336286e+03,4.044556808863135302e+03,2.115725263677143630e+03,1.928831545185990990e+03,2.016986620451971532e+02,5.770000000000000000e+03
1.040000000000000000e+02,8.960000000000000000e+02,2.168322066056581434e+02,6.105037954526763144e+01,4.805270945095868083e+05,2.491595234722550231e+03,2.017355945166719493e+03,4.742392895558302257e+02,1.838112921821191890e+02,1.749000000000000000e+03,3.751615214786303341e+02,2.491040675560689976e+02,1.761703762589840835e+03,3.842551580291449227e+03,1.998972578029190799e+03,1.843579002262258427e+03,1.902053619536367250e+02,7.243000000000000000e+03
