Date,Hour Ending,Location ID,Location Name,Location Type,Day Ahead,Real Time
9.9.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.78,49.74
9.9.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.55,56.24
9.9.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.35,59.72
9.9.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.97,70.64
9.9.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,101.33,80.1
9.9.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,94.27,79.4
9.9.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.5,84.96
9.9.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.41,73.4
9.9.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.76,68.48
9.9.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.99,64.18
9.9.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.33,59.97
9.10.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.63,70.61
9.10.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.44,90.87
9.10.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,56.01,83.45
9.10.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.5,72.66
9.10.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.07,73.45
9.10.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,53.7,69.98
9.10.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,56.25,74.6
9.10.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.01,70.24
9.10.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.27,70.48
9.10.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.83,56.78
9.10.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.14,55.74
9.10.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.96,53.04
9.10.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.18,55.69
9.10.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.97,56.6
9.10.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.43,56.53
9.10.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.51,58.83
9.10.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,93.64,64.8
9.10.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,103.62,80.05
9.10.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.31,88.53
9.10.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,93.38,76.6
9.10.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,86.74,82.75
9.10.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.29,62.51
9.10.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.48,59.12
9.10.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.72,81.01
9.11.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.38,65.71
9.11.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.55,61.27
9.11.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.9,58.41
9.11.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,60,60.85
9.11.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.07,60.68
9.11.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.95,61.4
9.11.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.35,59.07
9.11.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.6,59.48
9.11.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.5,62.81
9.11.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.63,55.15
9.11.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.46,58.46
9.11.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.94,87.87
9.11.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.24,80.82
9.11.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.25,81.64
9.11.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.88,64.91
9.11.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.97,64.58
9.11.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,94.26,62.95
9.11.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.72,64.85
9.11.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.65,66.61
9.11.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.12,68.71
9.11.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.48,89.8
9.11.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.27,72.41
9.11.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.23,69.23
9.11.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.68,74.8
9.12.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.37,76.07
9.12.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.33,62.67
9.12.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.82,60.66
9.12.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.52,61.7
9.12.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.05,65.63
9.12.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.22,67.9
9.12.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.36,68.97
9.12.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.25,83.39
9.12.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.31,72.79
9.12.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,82.46,64.01
9.12.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.26,61.42
9.12.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,83.27,62.46
9.12.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.73,61.54
9.12.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.99,63.02
9.12.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.96,66.37
9.12.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.3,68.64
9.12.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,96.75,75.34
9.12.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,106.39,85.96
9.12.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,103.05,103.57
9.12.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,102.92,93.51
9.12.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,95.04,82.02
9.12.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.83,78.82
9.12.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.01,66.68
9.12.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.64,67.69
9.13.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.14,68.18
9.13.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.22,67.12
9.13.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.98,63.92
9.13.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.85,62.62
9.13.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.94,63.94
9.13.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.57,63.56
9.13.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.26,65.93
9.13.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.27,70.92
9.13.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.2,82.65
9.13.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,83.19,82.29
9.13.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,87.89,77.17
9.13.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.24,64.6
9.13.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.42,65.92
9.13.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.69,69.29
9.13.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.25,69.88
9.13.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.49,66.32
9.13.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,99.24,69.68
9.13.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,108.79,81.64
9.13.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,98.63,91.82
9.13.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,99.56,88.03
9.13.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.92,84.59
9.13.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.8,75.29
9.13.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.81,61.76
9.13.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.6,61.88
9.14.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.14,69.03
9.14.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.49,91.13
9.14.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.64,72.6
9.14.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.72,60.41
9.14.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,58.79,59.68
9.14.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.44,64.06
9.14.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.67,63.75
9.14.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.5,70.63
9.14.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.86,59.49
9.14.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,58.8,56.42
9.14.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.43,57.26
9.14.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.36,56.67
9.14.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.6,59.29
9.14.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.1,59.82
9.14.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.39,60.03
9.14.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.76,63.01
9.14.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.61,71.63
9.14.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.54,83.8
9.14.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,93.2,94.65
9.14.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.66,92.89
9.14.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.99,77.41
9.14.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.86,72.89
9.14.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.45,73.8
9.14.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.83,64.88
9.15.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.89,75.31
9.15.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.6,76.01
9.15.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.11,63.92
9.15.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.94,61.35
9.15.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.76,61.29
9.15.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.97,70.36
9.15.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.39,98.17
9.15.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,90.57,87.25
9.15.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.27,62.63
9.15.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.59,54.07
9.15.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.79,50.97
9.15.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.48,50.62
9.15.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.55,50.47
9.15.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.23,50.63
9.15.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.44,51.18
9.15.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.21,54.39
9.15.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.6,74.46
9.15.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.07,104.46
9.15.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,91.11,107.29
9.15.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.21,103.93
9.15.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.47,81.84
9.15.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.65,67.38
9.15.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.88,54.45
9.15.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.77,54.66
9.16.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.74,53.55
9.16.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.96,53.97
9.16.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.68,53.26
9.16.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,55.75,54.16
9.16.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.24,55.61
9.16.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.83,54.88
9.16.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.1,63.64
9.16.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.53,64.73
9.16.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.5,61.5
9.16.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.31,53.62
9.16.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.89,51.67
9.16.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.94,49.87
9.16.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.33,48.96
9.16.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.96,49.5
9.16.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.37,48.26
9.16.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.04,51.25
9.16.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.64,53.81
9.16.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.05,62.06
9.16.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,90.62,77.41
9.16.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,87.66,82.15
9.16.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.67,66.16
9.16.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.31,61.22
9.16.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.88,57.86
9.16.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.64,53.49
9.17.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.13,52.73
9.17.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.62,49.5
9.17.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,58.02,53.85
9.17.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.47,51.19
9.17.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.55,49.77
9.17.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,58.28,49.97
9.17.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.75,63.25
9.17.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.01,75.66
9.17.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.85,51.94
9.17.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,56.02,50.78
9.17.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,53.34,45.01
9.17.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,53.32,44.32
9.17.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,53.25,45.97
9.17.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,53.07,44.71
9.17.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,53.21,41.72
9.17.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,55.61,41.63
9.17.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.09,48.64
9.17.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.78,53.02
9.17.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.35,56.16
9.17.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.59,55.87
9.17.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.64,51.31
9.17.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.46,48.28
9.17.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.57,47.53
9.17.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.74,44.14
9.18.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,51.01,43.54
9.18.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,50.22,43.33
9.18.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,50.09,45.63
9.18.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,49.99,44.36
9.18.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,50.08,49.53
9.18.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,50.16,50.18
9.18.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,51.39,50.23
9.18.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,53.39,52.77
9.18.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.63,53.75
9.18.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.76,50.58
9.18.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,56.97,47.98
9.18.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,58.15,47.54
9.18.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,59.81,48.06
9.18.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.26,54.15
9.18.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.71,59.36
9.18.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.45,71.8
9.18.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,92.82,82.87
9.18.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,98.54,94.44
9.18.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,99.01,107.95
9.18.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,99.61,106.21
9.18.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.05,98.18
9.18.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.01,95.13
9.18.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.01,92.83
9.18.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.83,78.76
9.19.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.75,64.69
9.19.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.75,62.71
9.19.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,58.58,58.76
9.19.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,56.64,59.88
9.19.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.11,64.55
9.19.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.7,62.22
9.19.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,87.5,65.08
9.19.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.99,70.09
9.19.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.25,69.94
9.19.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,84.21,69.19
9.19.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.14,68.12
9.19.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.23,67.16
9.19.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.27,68.63
9.19.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,101.85,68.04
9.19.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,101.72,67.63
9.19.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,103,71.26
9.19.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,102.46,74.63
9.19.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,103.55,76.08
9.19.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,103.7,69.92
9.19.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,103.3,
9.19.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,94.55,69.9
9.19.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,85.36,64.8
9.19.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,79.43,62.25
9.19.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.92,64.17
9.20.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,70.67,61.61
9.20.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.26,60.57
9.20.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.71,58.68
9.20.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.66,55.78
9.20.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.72,55.2
9.20.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.77,53.78
9.20.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.02,57.53
9.20.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.46,60.2
9.20.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,77.05,63.66
9.20.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.28,61.53
9.20.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.24,57.45
9.20.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.06,57.84
9.20.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.9,57.12
9.20.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.45,60.82
9.20.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.39,61.47
9.20.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.27,64.16
9.20.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,88.36,69.51
9.20.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,99.56,72.33
9.20.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,98.33,80.35
9.20.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,98.17,86.46
9.20.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,83.99,70.66
9.20.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,75.95,59.78
9.20.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,65.56,58.28
9.20.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.98,54.68
9.21.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,57.57,55.29
9.21.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.75,53.84
9.21.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.3,51.61
9.21.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,53.04,51.84
9.21.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.81,53.21
9.21.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,56.91,53.42
9.21.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.79,60.71
9.21.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,73.3,86.24
9.21.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,67.08,84.48
9.21.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,64.76,61.75
9.21.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.3,68.14
9.21.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.18,86.6
9.21.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,60.42,
9.21.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.3,71.85
9.21.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,69.75,59.26
9.21.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,66.5,56.8
9.21.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,83.81,54.46
9.21.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.07,62.97
9.21.2022,19,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.19,73.54
9.21.2022,20,4479,LD.ASHBRNHM13.8,NETWORK NODE,96.55,84.52
9.21.2022,21,4479,LD.ASHBRNHM13.8,NETWORK NODE,83.41,73.1
9.21.2022,22,4479,LD.ASHBRNHM13.8,NETWORK NODE,76.39,62.01
9.21.2022,23,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.22,55.55
9.21.2022,24,4479,LD.ASHBRNHM13.8,NETWORK NODE,62.85,52.39
9.22.2022,1,4479,LD.ASHBRNHM13.8,NETWORK NODE,71.5,52.61
9.22.2022,2,4479,LD.ASHBRNHM13.8,NETWORK NODE,58.01,53.15
9.22.2022,3,4479,LD.ASHBRNHM13.8,NETWORK NODE,52.67,49.47
9.22.2022,4,4479,LD.ASHBRNHM13.8,NETWORK NODE,52.12,48.48
9.22.2022,5,4479,LD.ASHBRNHM13.8,NETWORK NODE,54.28,49.65
9.22.2022,6,4479,LD.ASHBRNHM13.8,NETWORK NODE,63.42,53.87
9.22.2022,7,4479,LD.ASHBRNHM13.8,NETWORK NODE,83.36,75.61
9.22.2022,8,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.95,101
9.22.2022,9,4479,LD.ASHBRNHM13.8,NETWORK NODE,97.16,138.13
9.22.2022,10,4479,LD.ASHBRNHM13.8,NETWORK NODE,89.8,136.9
9.22.2022,11,4479,LD.ASHBRNHM13.8,NETWORK NODE,80.13,136.03
9.22.2022,12,4479,LD.ASHBRNHM13.8,NETWORK NODE,81.43,134.18
9.22.2022,13,4479,LD.ASHBRNHM13.8,NETWORK NODE,74.62,121.07
9.22.2022,14,4479,LD.ASHBRNHM13.8,NETWORK NODE,68.24,118.81
9.22.2022,15,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.57,75.97
9.22.2022,16,4479,LD.ASHBRNHM13.8,NETWORK NODE,61.37,56.64
9.22.2022,17,4479,LD.ASHBRNHM13.8,NETWORK NODE,72.47,55.11
9.22.2022,18,4479,LD.ASHBRNHM13.8,NETWORK NODE,78.75,55.19
